content,score_cat,thumbsUpCount,word_count,has_promo,final_label,label,pseudo_prob
"aplikasi yang gokil banget, banyak diskonnya, murahnya, gue suka.",5,2.0,9.0,1,0,,0.00625169
"banyak diskon, murah, mudah digunakan. Semoga semakin banyak lagi merchant yang ada di qpon.",5,1.0,14.0,1,0,,0.031499743
saya tidak bisa menerima kode OTP lwt SMS karena nomer saya sudah tidak aktif lagi apa bisa masuk dengan memberikan kode otp lwt wa,1,0.0,24.0,1,0,,0.001979132
"beli momoyo via qpon ternyata pihak outlet menolak, mengajukan refund terlalu lama 7-14 hari nggak sekalian aja refund diproses 1 bulan kalau pun pihak momoyo tidak menolak voc qpon juga tidak akan di refund. !!",1,0.0,35.0,0,0,,0.002969262
sangat puas dengan promonya,5,0.0,4.0,1,0,,0.0012461233
tidak ada respon di fitur chat dan refund nya lama tidak di proses sampai sekarang.,1,1.0,15.0,0,0,,0.0016224054
"aplikasi makin ga jelas,,mau login gabisa apa2 nunggu 24 jam",1,0.0,10.0,0,0,,0.0016618295
sangat bagus,5,0.0,2.0,0,0,,0.0012405409
"akun di lock tapi tidak bisa d buka manual olh sistem, cuma bisa d suruh nunggu2 aja sampai banyak kupon d akun yg terkait expired..respon lambat, tidak ada solusi, tidak ada tanggung jwab atas kesalahan sistem yang merugikan konsumen",1,36.0,39.0,0,0,,0.0039348374
mantab,5,0.0,1.0,0,0,,0.00095662154
promo nya .makin sedikit dan karyawan roti o nya tidak ramah,1,0.0,11.0,1,0,,0.0015959487
"aplikasi penipu setelah ajukan refund, uang saya tidak dikembalikan sampai hampir seminggu! sangat kecewa dengan aplikasi ini sebaiknya jangan didownload aplikasi sampah gaguna!!!",1,1.0,23.0,0,0,,0.0029268751
"LUVVV BANGETT, awal ny tau dr teman tpi lama kelamaan ketagihan belanja d qpon Krn mmg semurah it!!",5,0.0,18.0,0,0,,0.0025569813
kok saya ngga bisa lagi daftar di qpon,2,0.0,8.0,0,0,,0.0010159933
Mantappu,5,0.0,1.0,0,0,,0.0013108212
is the best,5,0.0,3.0,0,0,,0.0012423855
"Awal nya lancar bisa di pake promo nya, setelah Apk di update jadi bnyak eror nya. tolong perbaiki lagi masalah seperti itu",1,1.0,22.0,1,0,,0.0020164885
belum bisa dibuka,5,0.0,3.0,0,0,,0.0010121973
aplikasi nya bagus banget..bener bener promo nya gamain main. saya beli ayam nasi es teh sama sambal taichan nya dpt harga 6rb udh 2x beli,5,0.0,25.0,1,0,,0.0030134018
solusi cara agar aplikasi qpon bisa di gunakan kembali,4,0.0,9.0,1,0,,0.0011117602
banyak promo.... refund mudah josssss,5,0.0,5.0,1,0,,0.0014552438
"antri sampa 45 mnt, cuma beli es krim, sengaja di bikin lama biar terlihat ramai, marketing hebat, momoyo tanjung balai",1,0.0,20.0,0,0,,0.0021185142
Untuk pengembalian dana di aplikasi ini menunggu lama sekali dan saya kecewa dengan aplikasi ini karena tidak cepat untuk proses melakukan pengembalian dana kepada pelanggan atau pembeli.,1,1.0,27.0,0,0,,0.0075705033
"pernah instal,trs aplkasi di hapus pas mau download lg masukin nomer ko gbsa ya, aneh bgt",2,0.0,16.0,0,0,,0.0012893958
keren,5,0.0,1.0,0,0,,0.0012506095
bagus,5,0.0,1.0,0,0,,0.0010732245
"aplikasi apa an ngga rokomen masa gua kirim ke WhatsApp masa langsung ga bi sa dibuka gara"" aplikasi ini",1,0.0,19.0,0,0,,0.0014889713
berkat aplikasi qpon jadi lebih hemat jajan an qpon terbaik banyak diskon,5,1.0,12.0,1,0,,0.0016819359
cukup banyak diskon nya..konsumen puass..,5,0.0,5.0,1,0,,0.0013709095
Knpa saya gak bisa Download,5,0.0,5.0,0,0,,0.0011101316
Alhamdulillah Dapet proomo ESCREAM sunday MKMKYO 1K Murcess bngett..mantaap BINGIIT,5,0.0,10.0,0,0,,0.0021425742
"suka banget pake qpon 😍 bnyak voc murah, sekarang klo mau hangout atau ngpin wajib buka qpon",5,0.0,17.0,0,0,,0.0040898663
mantull,5,0.0,1.0,0,0,,0.001316379
aplikasi yg sangat membantu,5,0.0,4.0,0,0,,0.001462777
"udh gk bisa lagi beli pakai apkikasi ,gk ush buat promo kalau selau zonk",1,0.0,14.0,1,0,,0.0011960651
"awalnya saya beli voucer kopi kenangan, saat saya tukarkan voucer gagal terus respon aktifkan lokasi dan dan refresh jaringan, keduanya sdah saya lakukan.tapi tetap tidak bisa. saya WA helpdesk tidak ada solusi, slow respon bgt. gw nyesel install apk ini.",1,22.0,40.0,0,0,,0.0110318735
"gkbisa masuk ke aplikasi, uda hapus download 20x ttp gk bisa bgst",1,0.0,12.0,0,0,,0.0011169725
saya sudah beli dengan voucher 2 yang di dapat hanya satu.. saya hubungi CS Q Pon malah slow respon. apaan ini ngga jelas banget!!,1,1.0,24.0,1,0,,0.0018772744
"saya ingin melakukan refund. karena toko yg sudah tidak beroperasi dan tdk menerima refund alias tokonya nipu,nama tokonya saung sunda maharta. qpon ini bnr2 ga teliti,seharusnya sebelum acc harus pastikan dulu bahwa toko yg mengikuti program qpon ini bnr2 ada dan beroperasi.sy Sudah wa pihak qpon berhari2 berkali2 tp tidak ada respon sama sekali. bnr2 buruk pelayanannya 👎",1,15.0,58.0,0,0,,0.026958646
di hp saya kenapa ga bisa masuk ya? tolong dong dihp saya biar bisa login,1,0.0,15.0,0,0,,0.0012707845
gak bisa gunakan vocer nya,1,0.0,5.0,1,0,,0.0009254845
bagus,5,0.0,1.0,0,0,,0.0010732245
mantap tambahkan harga murah nya kak dan promo nya✅ serta diskon,5,0.0,11.0,1,0,,0.0013052995
"aplikasinya sih bagus, cuma kemarin pas mau beli voucher gagal, padahal udah ajak teman sampai 20++",1,0.0,16.0,1,0,,0.0014747881
bagus,5,0.0,1.0,0,0,,0.0010732245
"aplikasi bagus banyak diskonnya, mantap wajib mendaftarkan disini kawan2 sangat murah",5,0.0,11.0,1,0,,0.0030805713
kasih bintang 5 biar di dengar pliss balikin lagi login 7 hari seperti dulu hari ke 7 dapat potongan voucher alfamart lebih berguna dari pada yang sekarang potongan 5 ribu kurang berguna . udah susah payah login pertahanin 7 hari di kasih hadiah recehan.,5,2.0,44.0,1,0,,0.004285692
"APLIKASI ASUUU.. GAK JELAS!! DIAKUN GUA ADA 11 PESANAN YANG BELUM DI TUKER VOUCHER NYA TIBA² GAK BISA MASUK KETERANGAN AKUN ANDA TERDETEKSI TIDAK AMAN, UDAH BERKALI KALI MASUK PAKE HP YANG LAIN TETEP GAK BISA, GAK JELAS BANGET!!!",1,0.0,39.0,1,0,,0.004536138
"assalamualaikum 🙏 teruntuk pembuat aplikasi qpon app saya memberi masukan mohon adakan jual beli pulsa,paket data & voucher elektrik lalu ada penjualan saldo e wallet seperti gopay,dana,e-toll pasti banyak yg mampir di app yg agan buat ini",2,0.0,37.0,1,0,,0.01790935
Aplikasi Qpon ini sangat bagus banget saya bisa makan enak cuma Rp. 1.000 rupiah Mantap,5,1.0,15.0,0,0,,0.0021051252
"aplikasinya bagus dan User interface-nya simpel dan mudah dipakai. Pilihan promonya juga banyaaak banget, cocok banget buat anak kos kayak gue yang pengen makan enak tapi tetap hemat.",5,2.0,28.0,1,0,,0.3468328
Mantap 👍,5,0.0,2.0,0,0,,0.0015118733
"Aplikasi Qpon ini wajib banget buat yang suka makan hemat tiap hari! 🍱 User interface-nya simpel dan gampang dipakai, jadi cocok banget buat pelajar atau anak kos. Promo makanannya juga selalu up-to-date, banyak diskon restoran terdekat yang bikin dompet aman. Pokoknya aplikasi worth it banget dan bikin hidup lebih praktis! 👍",5,19.0,51.0,1,1,,0.99653816
"tidak ada tombol refund di aplikasinya, sehingga susah untuk refund, sedangkan CS nya lama sekali jawabnya alias dicuekin, sedangkan waktu pemakaian voucher ada salah satu resto tidak dapat dipakai dengan alasan maintenance, tolong berhati hati dalam memilih voucher disc.",1,11.0,39.0,1,0,,0.010021061
"Qpon bener-bener aplikasi wajib buat anak muda sekarang! 🎉 Super praktis dan gampang dipakai, apalagi buat hemat makan tiap hari. Banyak banget promo makanan dari restoran kekinian hingga tempat dekat rumah. User interface-nya simple, nggak bikin bingung. Ini solusi terbaik buat gaya hidup hemat! 💰",5,0.0,45.0,1,1,,0.99684805
Promonya mantap..,5,0.0,2.0,1,0,,0.0013447917
"baru mau coba pebelian pertama. aplikasinya error , keluar otomatis secara terus menerus . capek banget ! mohon diperbaiki",1,0.0,19.0,0,0,,0.0024022681
di mohon untuk pihak qpon mohon di buatkan untuk menu pembayaran sistem token untuk semua M-Banking himbara jujur sangat repot untuk pembayaran Q-Ris untuk custamer memakai Hp 1 di mohon untuk jadi perhatian pihak Q-pon untuk menambahkan sistempebayaran sistem token🙏🙏🙏,5,0.0,40.0,0,0,,0.014145516
"eror mulu.. flash sale diklik tulisannya produk tidak ada semua..kosong.. eror.. ,mao check in.. tulisannya offline..gimana sih qpon",1,1.0,18.0,0,0,,0.0021302963
aplikasi yang sangat membantu dalam perbelanjaan,5,0.0,6.0,0,0,,0.0018872755
⭐⭐⭐⭐⭐,5,0.0,1.0,0,0,,0.0014587132
Ada apa dengan qpon kak mau jajan tapi bilang terlalu banyak minat pembeli??,3,1.0,13.0,0,0,,0.0015180947
"Qpon adalah aplikasi yang sangat membantu saya dalam mencari promo dan diskon sehari-hari. Sejak pertama kali mencoba, saya langsung merasa puas karena tampilannya sederhana, navigasinya mudah dipahami, dan kupon bisa diklaim hanya dengan sekali klik. Yang paling bermanfaat, Qpon sudah dilengkapi dengan fitur lokasi sehingga saya dapat langsung menemukan promo yang berlaku di sekitar area tempat tinggal maupun tempat saya sering berbelanja. Hal ini membuat pengalaman mencari diskon jadi jauh leb",5,4.0,71.0,1,1,,0.99635565
"solusi terbaik buat jajan hemat.. semoga semakin bnyak toko/brand2 lain yang gabung.. ayo dong mixue kapan flash sale, soalnya itu yg paling dket dr rumah",5,2.0,25.0,1,0,,0.006530485
"Aplikasi Qpon ini benar-benar wajib buat anak muda! 🎉 Sangat gampang dipakai, pilihan promo kulinernya banyak banget, bikin hidup jadi lebih hemat tiap hari. Mulai dari diskon makanan harian sampai restoran terdekat, semua lengkap di sini. Solusi hemat terbaik, terutama buat anak kos atau pelajar. Worth it banget! 💸",5,11.0,49.0,1,1,,0.996573
diskonnya oke,5,0.0,2.0,1,0,,0.0010045962
"from crazy cash, but not reward",1,0.0,6.0,0,0,,0.0012961909
bgus,5,0.0,1.0,0,0,,0.0012140834
kenapa tiba2 blank putih apk nya kalau mau di buka?,1,0.0,10.0,0,0,,0.0012360035
"sangat bagus apalagi pelayanan staf"" momoyo ujung batu good",5,0.0,9.0,0,0,,0.0011699626
"Alhamdulillah langsung dibantu sama admin by wa proses refundnya, tinggal menunggu dana kembali. adminnya fast respon dan sangat membantu ketika ada kesulitan🤩 semoga makin sukses dan makin banyak promo dari brand-brand makanan, minuman, dll. terimakasih qpon🙏🥰",4,6.0,36.0,1,0,,0.3325905
manthul,5,0.0,1.0,0,0,,0.0013103317
"Qpon bener-bener aplikasi wajib buat anak kos! 🎉 User interface-nya simpel dan gampang dipakai, terus banyak banget promo makanan harian yang bikin hidup lebih hemat. Dari resto mahal sampai warung dekat rumah, semua diskonnya worth it banget. Anak muda wajib coba, bisa makan enak tiap hari tanpa bikin kantong bolong! 🔥",5,15.0,51.0,1,1,,0.996792
murah meriah pas di dompet promonya yang dibeli enak di lidah terimakasih QpON,5,0.0,13.0,1,0,,0.0012005892
sangat membantu untuk transaksi beli makanan dan minuman,5,0.0,8.0,0,0,,0.001619773
udah ga asyik sama sekali semua dipersulit dari poin bantuan klik yg turunnya banyak banget. cek in ngaco tiba2 ngulang. vocer alfa indo juga ga da. trus buat apa lg tetep download qpon. hapus aja dari pada emosi ngerjain misi serasa dikerjain qpon. aplikasi semakin diminati semakin se enak jidat. pdhl klo dasarnya asyik pasti bakal ngajak banyak teman buat ikutan download. sekarang ngajak percuma ga guna juga. apa yg mau aku tawarin susah mereka Terima.,1,45.0,76.0,0,0,,0.013431988
"udah beli promo cooler, keterangannya sampai feb 2026. pas sampai di kasir katanya sudah tidak kerjasama. mau refund gak bisa. aneh.",1,2.0,21.0,1,0,,0.0026901353
"Aplikasi Qpon ini beneran wajib banget buat anak muda! 😍 Super gampang dipakai, vouchernya melimpah, dan diskon makanannya bikin dompet aman. Mulai dari makanan harian sampai restoran kekinian, semuanya ada. Pokoknya, hidup jadi lebih hemat dan praktis. Jangan sampai ketinggalan coba, bestie! 💸",5,21.0,43.0,1,1,,0.9966871
"mau klaim voucher pengguna baru tapi malah ada bacaan terlalu banyak peminat, kenapa? padahal saat datang ke tokonya malah sunyi banget",1,2.0,21.0,1,0,,0.0015337287
"qpon skrg jelek beda waktu dri awal2 banyak yg promo(Lbh murah) skrg harganya sama dengan di toko, contohnya hokben,sushi yay,cs juga kurang responsif.",2,6.0,23.0,1,0,,0.0043958556
ok,5,0.0,1.0,0,0,,0.0010469042
"bad, tidak ada keterangan penggunaan ketika sudah membeli banyak voucher tidak bisa digunakan dihari yang sama",1,1.0,16.0,1,0,,0.001681968
👌,5,0.0,1.0,0,0,,0.0014587132
"akun saya tidak bisa login, itu kenapa yaa?, sudah ada 2 Minggu ini, saya coba untuk login kembali ke qpon tidak bisa, apa itu terjadi di saya aja, atau di pengguna lain nyaa ? terimakasih",1,0.0,35.0,0,0,,0.0045275358
"Luar biasa sekali diskon di Qpon bener"" bombastis banget🤩 sebagai ibu-ibu yg suka diskonan seneng banget tau apk Qpon ini. Sekarang kalo mau beli makanan pasti cek apk Qpon dulu Bisa makan enak setiap hari nya soalnya dapet voucher diskon dari Qpon 🎟🤩",5,3.0,43.0,1,0,,0.27705702
"belanja hemat, banyak discount, ga buat kantong bolong.",5,2.0,8.0,1,0,,0.0026236859
"pelayanan cs nya sangan buruk, tidak ada solusi dan sangan lama dalam merespon.",1,1.0,13.0,0,0,,0.002507881
"awalnya bisa ,dan dapat diskon ,lalu tidak bisa lagi di bilang akun terdeteksi tidak normal, tidak dapat masuk sementara,sudah coba uninstall dan install lagi tetap sama , kenapa ya?mohon dibantu",5,4.0,30.0,1,0,,0.0026403116
keluar mulu aplikasinya,1,1.0,3.0,0,0,,0.0010073411
lumayan bnyak promo mengenakan aplikasi ini☺️☺️☺️,5,0.0,6.0,1,0,,0.0015633419
heran tiap hari update terus,1,1.0,5.0,0,0,,0.0011364846
"SUDAH BAYAR TAPI KUPON TDK BISA DIGUNAKAN, SUDAH HUBUNGI CS DAN KIRIM EMAIL TAPI GADA JAWABANNYA !! UANG SAYA HILANG ! APLIKASI BODOH",1,0.0,23.0,1,0,,0.0012815295
pengecualian sistem apa maksudnya,4,0.0,4.0,0,0,,0.0011184461
"heran deh tiba tiba susah login, perkara beda device",3,0.0,9.0,0,0,,0.0012417708
sudah tukar voucher begitu ke store katanya bermasalah tidak bisa order dan di refund pun ribet alhasil voucher kadaluarsa,1,1.0,19.0,1,0,,0.0008888252
the best qpon🤩 transaksi mudah dan byk promo nya buat blja2 mknan sampai Jayapura Papua jg😁,5,0.0,16.0,1,0,,0.0024468459
"Kecewa, Respon nya CS terlalu lambat, masa saya udah bayar lewat qris dan berhasil pembayaran ke QPON, tapi di apk nya msih ""menunggu pembayaran"" dan setelah habis waktunya, tetap voucher hasil dr pembayaran saya ga keluar² / pengambilan barangnya ga muncul, sedangkan saldo saya sudah berkurang & ga balik. Kecewa!! Sama aja kayak penipuan..",1,235.0,54.0,1,0,,0.011989754
respon cpt saat refud,5,0.0,4.0,0,0,,0.0010723006
terpecaya,5,0.0,1.0,0,0,,0.0013370578
"sukaa, banyak promonya wkwkw",5,0.0,4.0,1,0,,0.0013007318
best promo,5,0.0,2.0,1,0,,0.0011141542
sangat membantu..,5,0.0,2.0,0,0,,0.0016679348
mau tukar voucer enggak timbul WA nya asli hilang dana saya,1,0.0,11.0,0,0,,0.001149806
bagus banget dan banyak harga promo yang menanti kalian jagan lupa bagikan ke teman teman kalian agar dapat diskon yang lebih murah 🥳,5,1.0,23.0,1,0,,0.0035034236
sudah kecanduan pakai Qpon saking marah nya heheheee,5,0.0,8.0,0,0,,0.001223264
cs nya slow respon parah.. sampe berhari hari ngga ada jawaban sama sekali..,2,1.0,13.0,0,0,,0.0018195421
bisa jajan murahhhh di apk ini🥰,5,0.0,6.0,0,0,,0.0012703296
mantapp,5,0.0,1.0,0,0,,0.0013658316
"terlalu banyak masalah ni aplikasi. mulai dari tiba2 to popular jadi gabisa beli, gagal claim vocer dengan notif nyalakan lokasi padahal udah nyala, gabisa login.. behh busuk parah deh.. contact CS untuk bantuan slow respond, dan tiba2 gak di bales bentar langsung harus mulai percakapan dari awal.. pada gak becus ni",1,0.0,51.0,0,0,,0.007758327
huhu br mulai tp vochernya gk bsa d pke🥲,3,0.0,9.0,0,0,,0.0013162631
banyak banget promo nya dan menarik sekali,5,0.0,7.0,1,0,,0.0014187023
"Qpon bener-bener aplikasi yang wajib dimiliki anak muda kekinian! 🎉 Gampang banget dipakai, pilihan promo melimpah dari makanan harian sampai diskon restoran hits di dekatmu. Solusi hemat buat anak kos yang doyan kulineran. Sudah coba beberapa vouchernya, proses penukarannya mulus tanpa ribet. Sangat berharga! 😎",5,0.0,45.0,1,1,,0.9965879
bip!,5,0.0,1.0,0,0,,0.0015641267
aplikasinya gabisa untuk di login,1,0.0,5.0,0,0,,0.0011043982
belum bisa masuk akun ku di Qpon,3,0.0,7.0,0,0,,0.001074427
makasih qpon bisa ngerasain jajanan yg mahal jadi diskon,5,1.0,9.0,1,0,,0.0014158976
kenapa akun saya tidak normal mulu ya di HP saya??? tiap mau masuk ke akun saya dari semalam tidak normal terus akun saya. mohon berikan penjelasan nya dongg.,2,0.0,28.0,0,0,,0.0036070256
"good bagus apk nya ,sangat membantu untuk promo",5,0.0,8.0,1,0,,0.0013206404
Mau bayar kok gak bisa. Error!,1,2.0,6.0,0,0,,0.0011501837
"MasyaAllah diskon di Qpon bener bener bombastis banget, sebagai ibuibu yg suka diskonnan seneng bgt aku bisa tau Qpon. sekarang kalo mau beli makanan pasti cek Qpon dulu buat nyari diskonan apalagi di flash sale nya kasih diskonnya luarbiasa apalagi merchant yg ada di Qpon yg bagus2 dan terkenal. sekarang bisa makan enak tiap hari soalnya dapet diskonan dr Qpon 😍👍",5,4.0,61.0,1,1,,0.9929309
Qpon memang mantap,5,0.0,3.0,0,0,,0.0012886125
baik,4,0.0,1.0,0,0,,0.0012003878
promo cek in vhocer alfa sudah hilang kapan nih dimunculkan lagi,1,0.0,11.0,1,0,,0.0010725913
ngebantu banget buat jajan ditanggal tua. makasih qpon. jaya selalu,5,0.0,10.0,0,0,,0.002371269
belanja apapun Murmer,5,0.0,3.0,0,0,,0.0010266977
akun tidak biaa di pakai,1,0.0,5.0,0,0,,0.0015679619
Aplikasi Qpan ini bener bener bikin hidup makin hemat 😍 semua promo makana ada si proses tuker vouchernya super gempang ada nggak bikin ribet banyak pilihan diskon restoran kekinian yang cocok banget buat anak muda atau anak kos wajib baget punya Aplikasi worth abis🔥🔥,5,4.0,44.0,1,1,,0.9933722
"senang sekali smnjak ada apk qpon sering dpt promo menarik,bs jd lebih hemat,.qpon mantap👍🏻",5,0.0,14.0,1,0,,0.0036090089
qpon selalu ada sukses jaya,5,0.0,5.0,0,0,,0.0011270795
refund nya lama bngt 14HK,2,0.0,5.0,0,0,,0.0011324779
tidak bisa log in komplain ke nomor WA & email tidak di respon,2,0.0,13.0,0,0,,0.0009791978
apk nya jelek dan lemot,1,0.0,5.0,0,0,,0.0011805609
"sudah melakukan pembayaran qris dan pembayaran berhasil, tapi kenapa pesanan voucher diqpon malah gagal/dibatalkan dan saldo qris saya tidak kembali, sedangkan sudah bikin laporan lewat WA tapi tidak ada respon",1,4.0,30.0,1,0,,0.003140472
kenapa nggak bisa dibuka setelah di update,4,0.0,7.0,0,0,,0.0009810718
bagus,5,0.0,1.0,0,0,,0.0010732245
"Aplikasi yang digunakan terbukti mudah dioperasikan, responsif dalam menangani permasalahan, memberikan potongan harga yang signifikan, serta menawarkan variasi pilihan makanan yang cukup luas.",5,0.0,23.0,1,0,,0.18095095
bagus,5,0.0,1.0,0,0,,0.0010732245
bagus sekali bnyak dpt diskon,5,0.0,5.0,1,0,,0.0010143105
"promo yg dijual tidak kredibel, saran saya sebelum beli, langsung ke outlet yg tercantum, dan pastikan outlet tersebut menjual produk yg ditawarkan oleh Qpon.",1,0.0,24.0,1,0,,0.004917562
solusi disaat dompet lg sekarat.🔥,5,0.0,5.0,0,0,,0.0015602219
terimakasih qpon sudah membatu penghematan dan bisa nyobai jajan lgi virar dengan vocher qpon banyak discon nya😍😍😍😍,5,2.0,17.0,1,0,,0.0023051756
bagus,5,0.0,1.0,0,0,,0.0010732245
"mantap, banyak diskonnya",5,0.0,3.0,1,0,,0.0013444294
"kecewa sama qpon, mau refund eh gabalik""😢",1,0.0,7.0,0,0,,0.0015387698
mau beli voucher nya kenapa ga bisa. 😭,3,0.0,8.0,1,0,,0.0012026231
"Baru ini ada aplikasi kupon belanja makanan yang Real hematnya, potongan real tanpa ribet penggunaannya. pokoknya aplikasinya keren bikin belanja makin mudah dan murah",5,0.0,24.0,1,0,,0.106289126
